date,state,avgpcp
192906,22,3.341
192906,23,5.41166666667
192906,24,2.26714285714
192906,25,3.1675
192906,26,0.585
192906,27,3.85
192906,28,3.18666666667
192906,29,0.37875
192906,30,3.533
192906,31,6.12875
192906,32,1.37777777778
192906,33,3.797
192906,34,3.36
192906,35,2.63666666667
192906,36,3.672
192906,37,1.35
192906,38,5.88
192906,39,2.18222222222
192906,40,4.9425
192906,41,1.515
192906,42,0.454285714286
192906,43,4.62
192906,44,5.145
192906,45,2.549
192906,46,3.90666666667
192906,47,3.84
192906,48,1.364
192907,1,3.67375
192907,2,2.25285714286
192907,3,3.08111111111
192907,4,0.0214285714286
192907,5,2.99
192907,6,1.66
192907,7,1.785
192907,8,7.68571428571
192907,9,4.61666666667
192907,10,0.178
192907,11,4.70888888889
192907,12,4.29444444444
192907,13,4.28444444444
192907,14,3.41666666667
192907,15,3.79
192907,16,5.44333333333
192907,17,2.05666666667
192907,18,1.775
192907,19,1.47
192907,20,2.348
192907,21,2.58666666667
192907,22,4.594
192907,23,3.85
192907,24,0.738571428571
192907,25,3.0325
192907,26,0.2175
192907,27,2.0
192907,28,1.53666666667
192907,29,3.49375
192907,30,3.1
192907,31,5.48125
192907,32,1.21444444444
192907,33,5.124
192907,34,2.80888888889
192907,35,0.0233333333333
192907,36,2.715
192907,37,2.25
192907,38,4.62
192907,39,2.43
192907,40,4.5925
192907,41,2.648
192907,42,1.33
192907,43,2.17666666667
192907,44,3.69333333333
192907,45,0.285
192907,46,4.06166666667
192907,47,3.37
192907,48,1.169
192908,1,2.02625
192908,2,2.55571428571
192908,3,1.19666666667
192908,4,0.154285714286
192908,5,2.982
192908,6,3.02
192908,7,2.495
192908,8,5.96
192908,9,3.12444444444
192908,10,0.462
192908,11,2.51777777778
192908,12,2.72555555556
192908,13,2.45555555556
192908,14,1.98777777778
192908,15,2.2575
192908,16,2.73222222222
192908,17,2.74
192908,18,2.715
192908,19,2.58666666667
192908,20,1.303
192908,21,2.08333333333
192908,22,2.38
192908,23,2.70333333333
192908,24,0.415714285714
192908,25,1.50625
192908,26,1.0325
192908,27,3.16
192908,28,2.58666666667
192908,29,3.28125
192908,30,2.684
192908,31,4.0675
192908,32,0.753333333333
192908,33,2.702
192908,34,0.858888888889
192908,35,0.116666666667
192908,36,2.46
192908,37,3.95
192908,38,2.86142857143
192908,39,1.38444444444
192908,40,2.3025
192908,41,0.954
192908,42,1.58
192908,43,3.04333333333
192908,44,3.06333333333
192908,45,0.566
192908,46,3.26333333333
192908,47,1.85888888889
192908,48,0.929
192909,1,5.80875
192909,2,1.8
192909,3,2.53111111111
192909,4,0.225714285714
192909,5,2.498
192909,6,2.36333333333
192909,7,3.785
192909,8,11.0171428571
192909,9,9.28
192909,10,0.592
192909,11,2.77333333333
192909,12,3.01444444444
192909,13,3.76222222222
192909,14,2.04111111111
192909,15,4.515
192909,16,3.27
192909,17,2.23666666667
192909,18,3.0525
192909,19,2.98666666667
192909,20,2.26
192909,21,4.08888888889
192909,22,4.135
192909,23,3.125
192909,24,1.56857142857
192909,25,2.7625
192909,26,0.3175
192909,27,2.555
192909,28,4.24333333333
192909,29,2.09375
192909,30,3.284
192909,31,5.03
192909,32,1.77
192909,33,3.017
192909,34,4.11666666667
192909,35,0.302222222222
192909,36,3.859
192909,37,3.87
192909,38,7.64714285714
192909,39,2.92444444444
192909,40,5.0475
192909,41,2.599
192909,42,2.11285714286
192909,43,3.01666666667
192909,44,2.45
192909,45,0.549
192909,46,2.48
192909,47,3.49666666667
192909,48,2.164
192910,1,4.8575
192910,2,0.351428571429
192910,3,4.56888888889
192910,4,0.17
192910,5,1.334
192910,6,3.78666666667
192910,7,4.35
192910,8,5.9
192910,9,4.90333333333
192910,10,0.914
192910,11,3.44888888889
192910,12,3.83888888889
192910,13,3.06555555556
192910,14,3.55
192910,15,3.6375
192910,16,3.82333333333
192910,17,3.22
192910,18,5.2375
192910,19,3.02333333333
192910,20,3.723
192910,21,2.17555555556
192910,22,4.329
192910,23,5.17666666667
192910,24,1.17285714286
192910,25,3.15125
192910,26,0.0775
192910,27,2.27
192910,28,4.35
192910,29,1.27375
192910,30,3.79
192910,31,8.21125
192910,32,1.92666666667
192910,33,4.002
192910,34,3.89111111111
192910,35,1.22666666667
192910,36,5.857
192910,37,3.16
192910,38,7.26571428571
192910,39,2.42555555556
192910,40,3.6575
192910,41,2.539
192910,42,0.594285714286
192910,43,2.76666666667
192910,44,7.30166666667
192910,45,1.625
192910,46,6.17166666667
192910,47,2.09333333333
192910,48,1.123
192911,1,10.58125
192911,2,0.114285714286
192911,3,2.88333333333
192911,4,0.00285714285714
192911,5,0.98
192911,6,3.03
192911,7,2.525
192911,8,1.68857142857
192911,9,4.99555555556
192911,10,0.285
192911,11,1.78777777778
192911,12,2.71222222222
192911,13,1.21111111111
192911,14,1.62111111111
192911,15,4.255
192911,16,9.76888888889
192911,17,2.81333333333
192911,18,2.60625
192911,19,3.04
192911,20,1.606
192911,21,0.632222222222
192911,22,8.753
192911,23,1.50166666667
192911,24,0.997142857143
192911,25,1.0225
192911,26,0.0125
192911,27,2.865
192911,28,2.82666666667
192911,29,0.665
192911,30,3.051
192911,31,4.45
192911,32,0.618888888889
192911,33,3.895
192911,34,2.09444444444
192911,35,0.412222222222
192911,36,3.319
192911,37,3.1
192911,38,4.11428571429
192911,39,0.603333333333
192911,40,6.3225
192911,41,3.015
192911,42,0.141428571429
192911,43,2.66
192911,44,3.40333333333
192911,45,1.048
192911,46,4.42333333333
192911,47,0.881111111111
192911,48,1.278
192912,1,3.635
192912,2,0.0528571428571
192912,3,3.91555555556
192912,4,4.76285714286
192912,5,0.228
192912,6,4.13333333333
192912,7,2.645
192912,8,2.53714285714
192912,9,3.70555555556
192912,10,3.435
192912,11,2.29777777778
192912,12,3.80666666667
192912,13,0.395555555556
192912,14,0.152222222222
192912,15,2.9725
192912,16,4.27333333333
192912,17,3.77
192912,18,2.4125
192912,19,3.99666666667
192912,20,1.901
192912,21,0.614444444444
192912,22,3.628
192912,23,1.90166666667
192912,24,2.73714285714
192912,25,0.06625
192912,26,0.5175
192912,27,3.825
192912,28,2.93333333333
192912,29,0.12
192912,30,3.699
192912,31,2.98125
192912,32,0.782222222222
192912,33,3.318
192912,34,1.04888888889
192912,35,10.0311111111
192912,36,2.795
192912,37,4.5
192912,38,4.20142857143
192912,39,0.217777777778
192912,40,3.175
192912,41,1.529
192912,42,0.304285714286
192912,43,3.41666666667
192912,44,2.21
192912,45,7.128
192912,46,2.44
192912,47,0.634444444444
192912,48,0.947
193001,1,4.18875
193001,2,2.14857142857
193001,3,9.10333333333
193001,4,5.06571428571
193001,5,1.2
193001,6,2.50666666667
193001,7,3.415
193001,8,3.31142857143
193001,9,4.88777777778
193001,10,1.696
193001,11,4.59222222222
193001,12,6.11222222222
193001,13,1.30777777778
193001,14,0.884444444444
193001,15,5.055
193001,16,7.80777777778
193001,17,3.04
193001,18,2.88
193001,19,2.69333333333
193001,20,1.976
193001,21,0.681111111111
193001,22,5.627
193001,23,5.06333333333
193001,24,0.984285714286
193001,25,0.75625
193001,26,1.5775
193001,27,2.93
193001,28,3.08333333333
193001,29,0.67875
193001,30,3.172
193001,31,3.77375
193001,32,0.288888888889
193001,33,4.624
193001,34,2.29555555556
193001,35,4.14444444444
193001,36,2.21
193001,37,2.84
193001,38,4.39142857143
193001,39,0.502222222222
193001,40,5.2025
193001,41,1.585
193001,42,2.06571428571
193001,43,2.82
193001,44,2.55833333333
193001,45,2.673
193001,46,1.92
193001,47,1.16888888889
193001,48,1.309
193002,1,2.42375
193002,2,0.39
193002,3,3.91
193002,4,3.11857142857
193002,5,0.528
193002,6,2.70333333333
193002,7,2.195
193002,8,2.77714285714
193002,9,1.66555555556
193002,10,2.482
193002,11,1.95888888889
193002,12,2.42
193002,13,0.671111111111
193002,14,0.303333333333
193002,15,3.5575
193002,16,3.68222222222
193002,17,2.13
193002,18,1.95125
193002,19,2.15666666667
193002,20,1.844
193002,21,1.11
193002,22,3.444
193002,23,1.87
193002,24,0.882857142857
193002,25,0.385
193002,26,0.8225
193002,27,1.665
193002,28,2.68
193002,29,0.23
193002,30,1.711
193002,31,1.33375
193002,32,1.30333333333
193002,33,2.604
193002,34,1.25
193002,35,5.22888888889
193002,36,2.468
193002,37,3.0
193002,38,1.12714285714
193002,39,0.794444444444
193002,40,4.25
193002,41,1.269
193002,42,1.02142857143
193002,43,1.14666666667
193002,44,1.43833333333
193002,45,6.62
193002,46,2.51166666667
193002,47,1.38666666667
193002,48,0.988
193003,1,5.54375
193003,2,2.07428571429
193003,3,2.22222222222
193003,4,2.89428571429
193003,5,0.842
193003,6,3.55333333333
193003,7,1.95
193003,8,6.78857142857
193003,9,5.72444444444
193003,10,1.594
193003,11,1.55888888889
193003,12,1.81888888889
193003,13,0.902222222222
193003,14,0.272222222222
193003,15,2.325
193003,16,3.45111111111
193003,17,5.97
193003,18,1.88125
193003,19,3.50666666667
193003,20,1.646
193003,21,0.522222222222
193003,22,4.036
193003,23,1.50333333333
193003,24,1.38857142857
193003,25,0.395
193003,26,0.7075
193003,27,4.61
193003,28,2.51
193003,29,0.8525
193003,30,3.628
193003,31,2.67375
193003,32,0.105555555556
193003,33,2.748
193003,34,0.751111111111
193003,35,1.95888888889
193003,36,3.035
193003,37,2.99
193003,38,3.54285714286
193003,39,0.477777777778
193003,40,4.7075
193003,41,1.572
193003,42,1.24
193003,43,4.52
193003,44,2.08833333333
193003,45,3.11
193003,46,3.045
193003,47,1.40888888889
193003,48,1.33
193004,1,1.395
193004,2,0.467142857143
193004,3,1.42777777778
193004,4,1.67428571429
193004,5,1.192
193004,6,2.08
193004,7,1.89
193004,8,3.85
193004,9,3.15888888889
193004,10,1.981
193004,11,2.69444444444
193004,12,2.66777777778
193004,13,2.71333333333
193004,14,2.87555555556
193004,15,1.3275
193004,16,1.20333333333
193004,17,1.69
193004,18,2.37625
193004,19,1.72333333333
193004,20,1.727
193004,21,1.11555555556
193004,22,1.056
193004,23,1.99166666667
193004,24,1.83285714286
193004,25,3.8775
193004,26,0.7325
193004,27,1.685
193004,28,2.11333333333
193004,29,0.6225
193004,30,2.073
193004,31,2.01125
193004,32,1.40444444444
193004,33,2.171
193004,34,2.80222222222
193004,35,2.78444444444
193004,36,2.958
193004,37,1.58
193004,38,2.20285714286
193004,39,2.34222222222
193004,40,1.545
193004,41,1.878
193004,42,1.03428571429
193004,43,1.55
193004,44,2.20166666667
193004,45,2.624
193004,46,1.91833333333
193004,47,2.14444444444
193004,48,1.348
193005,1,5.0225
193005,2,0.94
193005,3,10.1766666667
193005,4,1.33
193005,5,2.724
193005,6,4.08666666667
193005,7,2.57
193005,8,4.43285714286
193005,9,2.58555555556
193005,10,2.395
193005,11,1.83666666667
193005,12,1.78555555556
193005,13,3.74333333333
193005,14,4.39888888889
193005,15,3.005
193005,16,6.98333333333
193005,17,3.82
193005,18,2.23125
193005,19,3.46666666667
193005,20,3.094
193005,21,4.20888888889
193005,22,8.563
193005,23,3.54166666667
193005,24,1.29285714286
193005,25,5.2475
193005,26,2.075
193005,27,4.37
193005,28,2.65
193005,29,0.9575
193005,30,3.845
193005,31,3.04875
193005,32,2.76888888889
193005,33,1.85
193005,34,6.58333333333
193005,35,2.66111111111
193005,36,2.973
193005,37,2.87
193005,38,2.67571428571
193005,39,2.95666666667
193005,40,5.5525
193005,41,4.428
193005,42,1.59571428571
193005,43,4.55666666667
193005,44,2.36666666667
193005,45,2.362
193005,46,2.18833333333
193005,47,3.58111111111
193005,48,2.722
193006,1,1.7425
193006,2,0.31
193006,3,0.897777777778
193006,4,0.0585714285714
193006,5,0.942
193006,6,4.40333333333
193006,7,2.725
193006,8,11.5042857143
193006,9,4.09222222222
193006,10,1.146
193006,11,3.34333333333
193006,12,2.61444444444
193006,13,5.77888888889
193006,14,3.87333333333
193006,15,1.8125
193006,16,0.627777777778
193006,17,2.84333333333
193006,18,3.0825
193006,19,3.50666666667
193006,20,3.48
193006,21,3.94666666667
193006,22,0.537
193006,23,3.405
193006,24,1.71857142857
193006,25,3.49125
193006,26,0.2175
193006,27,4.48
193006,28,4.63666666667
193006,29,0.89375
193006,30,4.163
193006,31,4.61625
193006,32,3.0
193006,33,2.499
193006,34,3.38777777778
193006,35,0.862222222222
193006,36,4.237
193006,37,2.3
193006,38,4.39714285714
193006,39,2.58111111111
193006,40,1.44
193006,41,2.393
193006,42,0.465714285714
193006,43,5.01333333333
193006,44,3.22833333333
193006,45,1.659
193006,46,2.58
193006,47,5.22222222222
193006,48,1.191
193007,1,3.6525
193007,2,2.47142857143
193007,3,0.684444444444
193007,4,0.0414285714286
193007,5,3.378
193007,6,2.75666666667
193007,7,3.295
193007,8,4.66
193007,9,5.63444444444
193007,10,0.42
193007,11,0.961111111111
193007,12,1.77444444444
193007,13,1.51444444444
193007,14,2.02777777778
193007,15,1.37
193007,16,3.21444444444
193007,17,3.89
193007,18,1.735
193007,19,4.05666666667
193007,20,1.309
193007,21,2.36777777778
193007,22,2.648
193007,23,1.065
193007,24,1.17428571429
193007,25,1.43125
193007,26,0.2625
193007,27,4.625
193007,28,4.02333333333
193007,29,3.36625
193007,30,3.07
193007,31,3.85
193007,32,0.951111111111
193007,33,1.643
193007,34,1.05222222222
193007,35,0.0366666666667
193007,36,2.275
193007,37,3.19
193007,38,4.63
193007,39,1.06111111111
193007,40,2.32
193007,41,1.103
193007,42,1.26
193007,43,4.33
193007,44,1.605
193007,45,0.087
193007,46,1.645
193007,47,2.64777777778
193007,48,1.38
193008,1,3.32625
193008,2,1.96714285714
193008,3,2.42555555556
193008,4,0.118571428571
193008,5,3.016
193008,6,2.68
193008,7,1.755
193008,8,4.44714285714
193008,9,2.01888888889
193008,10,1.398
193008,11,1.93444444444
193008,12,2.10444444444
193008,13,2.41333333333
193008,14,2.91444444444
193008,15,2.24
193008,16,4.11222222222
193008,17,3.09333333333
193008,18,1.11875
193008,19,2.48666666667
193008,20,0.796
193008,21,1.19444444444
193008,22,3.408
193008,23,2.01166666667
193008,24,1.38
193008,25,4.04625
193008,26,0.95
193008,27,3.23
193008,28,2.89333333333
193008,29,2.08
193008,30,2.184
193008,31,2.77625
193008,32,1.47111111111
193008,33,2.315
193008,34,1.82555555556
193008,35,0.233333333333
193008,36,1.411
193008,37,2.39
193008,38,2.24571428571
193008,39,2.72888888889
193008,40,2.475
193008,41,1.249
193008,42,2.43571428571
193008,43,2.64333333333
193008,44,1.62666666667
193008,45,0.238
193008,46,2.33
193008,47,1.12555555556
193008,48,3.156
193009,1,6.0825
193009,2,1.02
193009,3,4.04888888889
193009,4,0.75
193009,5,1.012
193009,6,1.75333333333
193009,7,2.51
193009,8,7.81714285714
193009,9,6.00444444444
193009,10,1.441
193009,11,3.65444444444
193009,12,3.60777777778
193009,13,2.41777777778
193009,14,2.78555555556
193009,15,2.7425
193009,16,6.15777777778
193009,17,2.06666666667
193009,18,1.3725
193009,19,1.37333333333
193009,20,2.327
193009,21,3.63666666667
193009,22,4.86
193009,23,4.38666666667
193009,24,1.7
193009,25,1.655
193009,26,0.625
193009,27,1.82
193009,28,2.02333333333
193009,29,0.85
193009,30,2.626
193009,31,3.37625
193009,32,1.15888888889
193009,33,2.676
193009,34,2.21444444444
193009,35,1.81555555556
193009,36,2.463
193009,37,1.03
193009,38,4.76285714286
193009,39,1.16888888889
193009,40,3.355
193009,41,1.846
193009,42,1.55142857143
193009,43,2.43666666667
193009,44,1.30166666667
193009,45,1.914
193009,46,1.37666666667
193009,47,2.94444444444
193009,48,1.074
193010,1,2.6175
193010,2,0.455714285714
193010,3,4.99
193010,4,0.451428571429
193010,5,1.268
193010,6,2.31
193010,7,1.39
193010,8,3.62714285714
193010,9,1.67777777778
193010,10,2.023
193010,11,2.19666666667
193010,12,1.52444444444
193010,13,2.05777777778
193010,14,3.45
193010,15,1.43
193010,16,4.84
193010,17,3.03333333333
193010,18,0.9625
193010,19,3.2
193010,20,1.943
193010,21,1.57666666667
193010,22,3.102
193010,23,3.20833333333
193010,24,1.83142857143
193010,25,2.75375
193010,26,0.7275
193010,27,2.965
193010,28,1.88333333333
193010,29,1.45
193010,30,1.549
193010,31,2.1425
193010,32,1.79444444444
193010,33,1.466
193010,34,4.18555555556
193010,35,1.87777777778
193010,36,0.893
193010,37,4.03
193010,38,2.12857142857
193010,39,2.31666666667
193010,40,2.7125
193010,41,6.019
193010,42,1.04714285714
193010,43,2.14
193010,44,1.14666666667
193010,45,3.635
193010,46,0.885
193010,47,2.38
193010,48,2.519
193011,1,6.56625
193011,2,1.78571428571
193011,3,4.00111111111
193011,4,2.21
193011,5,1.54
193011,6,4.21
193011,7,1.785
193011,8,2.79285714286
193011,9,5.61333333333
193011,10,1.672
193011,11,2.19
193011,12,1.95777777778
193011,13,2.15333333333
193011,14,2.40111111111
193011,15,1.895
193011,16,5.78444444444
193011,17,3.07
193011,18,1.20625
193011,19,3.87
193011,20,1.436
193011,21,2.3
193011,22,6.286
193011,23,2.81166666667
193011,24,1.28571428571
193011,25,2.0475
193011,26,0.9925
193011,27,3.065
193011,28,3.14
193011,29,0.95875
193011,30,2.405
193011,31,3.27625
193011,32,0.957777777778
193011,33,1.475
193011,34,2.32666666667
193011,35,3.56111111111
193011,36,1.415
193011,37,3.74
193011,38,4.42142857143
193011,39,1.22555555556
193011,40,3.27
193011,41,2.737
193011,42,1.32285714286
193011,43,2.9
193011,44,1.74333333333
193011,45,3.127
193011,46,1.455
193011,47,1.20888888889
193011,48,0.746
193012,1,2.8475
193012,2,0.147142857143
193012,3,2.68888888889
193012,4,0.578571428571
193012,5,0.266
193012,6,3.03666666667
193012,7,2.16
193012,8,3.57571428571
193012,9,3.38777777778
193012,10,0.852
193012,11,0.69
193012,12,1.11
193012,13,0.566666666667
193012,14,0.341111111111
193012,15,2.235
193012,16,4.12666666667
193012,17,2.16666666667
193012,18,2.525
193012,19,2.24
193012,20,0.838
193012,21,0.216666666667
193012,22,3.461
193012,23,1.31333333333
193012,24,0.277142857143
193012,25,0.235
193012,26,0.07
193012,27,1.465
193012,28,2.53
193012,29,0.36125
193012,30,1.864
193012,31,4.3275
193012,32,0.177777777778
193012,33,1.35
193012,34,1.84888888889
193012,35,2.41444444444
193012,36,2.466
193012,37,3.05
193012,38,3.99714285714
193012,39,0.124444444444
193012,40,3.055
193012,41,1.689
193012,42,0.14
193012,43,1.52333333333
193012,44,2.86
193012,45,2.586
193012,46,2.70666666667
193012,47,0.434444444444
193012,48,0.374
193101,1,3.1525
193101,2,0.497142857143
193101,3,1.24222222222
193101,4,3.95142857143
193101,5,0.124
193101,6,3.07666666667
193101,7,1.92
193101,8,3.70142857143
193101,9,2.89888888889
193101,10,1.59
193101,11,0.532222222222
193101,12,0.757777777778
193101,13,0.493333333333
193101,14,0.224444444444
193101,15,1.3275
193101,16,5.61222222222
193101,17,2.94666666667
193101,18,1.685
193101,19,3.21
193101,20,1.293
193101,21,0.207777777778
193101,22,3.485
193101,23,0.745
193101,24,0.567142857143
193101,25,0.21625
193101,26,0.435
193101,27,2.43
193101,28,2.09
193101,29,0.4575
193101,30,2.48
193101,31,2.135
193101,32,0.181111111111
193101,33,1.148
193101,34,0.601111111111
193101,35,4.00333333333
193101,36,1.563
193101,37,3.49
193101,38,2.56
193101,39,0.226666666667
193101,40,1.885
193101,41,2.85
193101,42,0.451428571429
193101,43,2.30333333333
193101,44,1.54
193101,45,7.211
193101,46,1.31
193101,47,0.695555555556
193101,48,0.468
193102,1,3.38875
193102,2,3.85142857143
193102,3,4.66555555556
193102,4,2.49571428571
193102,5,1.54
193102,6,2.21666666667
193102,7,1.63
193102,8,2.05142857143
193102,9,2.93
193102,10,1.299
193102,11,1.3
193102,12,1.60222222222
193102,13,0.238888888889
193102,14,0.937777777778
193102,15,3.345
193102,16,3.88666666667
193102,17,2.09333333333
193102,18,1.69125
193102,19,2.39666666667
193102,20,0.803
193102,21,0.411111111111
193102,22,3.642
193102,23,2.725
193102,24,0.607142857143
193102,25,0.675
193102,26,1.0325
193102,27,1.83
193102,28,1.84333333333
193102,29,1.6625
193102,30,1.766
193102,31,1.6575
193102,32,0.303333333333
193102,33,1.94
193102,34,2.72
193102,35,2.60888888889
193102,36,1.992
193102,37,2.28
193102,38,1.93142857143
193102,39,0.308888888889
193102,40,4.0625
193102,41,2.573
193102,42,0.997142857143
193102,43,1.75666666667
193102,44,1.835
193102,45,3.658
193102,46,2.50833333333
193102,47,0.576666666667
193102,48,0.658
193103,1,3.98625
193103,2,0.28
193103,3,4.24
193103,4,1.59
193103,5,1.356
193103,6,4.76333333333
193103,7,4.83
193103,8,5.01
193103,9,3.10111111111
193103,10,2.598
193103,11,2.72888888889
193103,12,3.03777777778
193103,13,1.67777777778
193103,14,2.42111111111
193103,15,3.865
193103,16,4.20444444444
193103,17,3.18333333333
193103,18,4.2725
193103,19,4.86333333333
193103,20,1.934
193103,21,1.28888888889
193103,22,4.537
193103,23,3.235
193103,24,1.09142857143
193103,25,1.73
193103,26,0.3625
193103,27,3.08
193103,28,4.42666666667
193103,29,0.91375
193103,30,2.351
193103,31,3.48
193103,32,1.05444444444
193103,33,2.296
193103,34,3.16444444444
193103,35,6.21555555556
193103,36,3.02
193103,37,5.95
193103,38,3.06142857143
193103,39,1.24666666667
193103,40,3.87
193103,41,2.136
193103,42,0.742857142857
193103,43,2.70333333333
193103,44,3.525
193103,45,6.268
193103,46,3.515
193103,47,1.74777777778
193103,48,1.445
193104,1,3.2125
193104,2,1.26428571429
193104,3,2.71222222222
193104,4,1.34714285714
193104,5,1.456
193104,6,3.21666666667
193104,7,2.745
193104,8,5.07142857143
193104,9,3.18666666667
193104,10,1.206
193104,11,2.72222222222
193104,12,3.07333333333
193104,13,2.32555555556
193104,14,2.45333333333
193104,15,4.385
193104,16,2.33666666667
193104,17,2.92
193104,18,3.05625
193104,19,2.96333333333
193104,20,1.436
193104,21,0.945555555556
193104,22,2.288
193104,23,2.925
193104,24,0.794285714286
193104,25,1.45375
193104,26,0.87
193104,27,2.695
193104,28,2.65333333333
193104,29,2.19625
193104,30,3.18
193104,31,4.25875
193104,32,0.52
193104,33,4.309
193104,34,2.82888888889
193104,35,2.32888888889
193104,36,3.441
193104,37,2.73
193104,38,3.53142857143
193104,39,0.666666666667
193104,40,3.5225
193104,41,2.298
193104,42,1.09571428571
193104,43,2.84
193104,44,3.53166666667
193104,45,2.619
193104,46,4.12166666667
193104,47,1.23555555556
193104,48,1.298
193105,1,3.33875
193105,2,0.29
193105,3,3.54444444444
193105,4,1.15142857143
193105,5,1.664
193105,6,6.0
193105,7,3.775
193105,8,3.01857142857
193105,9,3.28555555556
193105,10,0.82
193105,11,4.27777777778
193105,12,2.88888888889
193105,13,2.93777777778
193105,14,2.72333333333
193105,15,2.6325
193105,16,3.06777777778
193105,17,3.62666666667
193105,18,4.5425
193105,19,5.46333333333
193105,20,3.196
193105,21,2.27777777778
193105,22,3.788
193105,23,4.36666666667
193105,24,1.05428571429
193105,25,2.32
193105,26,0.3525
193105,27,4.06
193105,28,3.37666666667
193105,29,0.89375
193105,30,4.604
193105,31,5.12625
193105,32,1.53777777778
193105,33,3.09
193105,34,2.96444444444
193105,35,0.945555555556
193105,36,5.394
193105,37,3.96
193105,38,4.37428571429
193105,39,2.05666666667
193105,40,2.7225
193105,41,2.451
193105,42,0.745714285714
193105,43,4.48333333333
193105,44,5.34
193105,45,1.234
193105,46,4.87
193105,47,1.86444444444
193105,48,1.794
193106,1,1.69875
193106,2,0.55
193106,3,2.53111111111
193106,4,0.822857142857
193106,5,1.222
193106,6,5.63666666667
193106,7,3.52
193106,8,2.09428571429
193106,9,1.82666666667
193106,10,0.852
193106,11,3.14333333333
193106,12,3.68222222222
193106,13,3.50777777778
193106,14,2.15444444444
193106,15,2.715
193106,16,1.80777777778
193106,17,4.72333333333
193106,18,3.44625
193106,19,6.17666666667
193106,20,3.354
193106,21,4.13666666667
193106,22,2.422
193106,23,2.545
193106,24,1.42857142857
193106,25,2.57625
193106,26,0.5675
193106,27,5.25
193106,28,4.39666666667
193106,29,0.79875
193106,30,3.176
193106,31,2.65375
193106,32,2.39888888889
193106,33,3.602
193106,34,1.95777777778
193106,35,3.02333333333
193106,36,3.549
193106,37,6.12
193106,38,2.36714285714
193106,39,2.20888888889
193106,40,1.8775
193106,41,2.203
193106,42,0.325714285714
193106,43,4.67
193106,44,3.26166666667
193106,45,4.118
193106,46,3.13666666667
193106,47,4.42888888889
193106,48,1.183
193107,1,6.26625
193107,2,1.90285714286
193107,3,6.45
193107,4,0.0357142857143
193107,5,1.46
193107,6,3.55
193107,7,3.755
193107,8,5.32714285714
193107,9,5.14111111111
193107,10,0.348
193107,11,2.82333333333
193107,12,3.12222222222
193107,13,2.62666666667
193107,14,2.37222222222
193107,15,3.93
193107,16,5.89777777778
193107,17,4.7
193107,18,4.77375
193107,19,3.79666666667
193107,20,1.82
193107,21,2.09666666667
193107,22,9.177
193107,23,3.445
193107,24,1.73428571429
193107,25,2.035
193107,26,0.23
193107,27,5.035
193107,28,3.65
193107,29,2.45875
193107,30,5.253
193107,31,6.03875
193107,32,3.04
193107,33,3.868
193107,34,3.05222222222
193107,35,0.0144444444444
193107,36,5.494
193107,37,3.51
193107,38,5.43285714286
193107,39,1.52222222222
193107,40,4.54
193107,41,3.057
193107,42,0.76
193107,43,7.11
193107,44,5.27
193107,45,0.195
193107,46,5.11333333333
193107,47,2.04444444444
193107,48,1.198
193108,1,4.31875
193108,2,3.70285714286
193108,3,4.64333333333
193108,4,0.387142857143
193108,5,1.582
193108,6,4.88
193108,7,8.47
193108,8,5.52714285714
193108,9,4.88777777778
193108,10,0.219
193108,11,4.05777777778
193108,12,4.44333333333
193108,13,3.17444444444
193108,14,3.49777777778
193108,15,5.28
193108,16,4.42777777778
193108,17,3.87333333333
193108,18,7.88625
193108,19,4.75666666667
193108,20,1.809
193108,21,2.92111111111
193108,22,3.921
193108,23,5.21666666667
193108,24,0.565714285714
193108,25,2.44
193108,26,1.3825
193108,27,3.555
193108,28,5.70666666667
193108,29,3.02875
193108,30,3.04
193108,31,8.02
193108,32,2.29555555556
193108,33,5.127
193108,34,2.91777777778
193108,35,0.0244444444444
193108,36,3.6
193108,37,4.88
193108,38,5.15714285714
193108,39,1.68222222222
193108,40,4.595
193108,41,2.127
193108,42,0.887142857143
193108,43,2.67
193108,44,6.68166666667
193108,45,0.208
193108,46,6.235
193108,47,2.67555555556
193108,48,1.133
193109,1,1.1775
193109,2,1.21142857143
193109,3,0.961111111111
193109,4,0.241428571429
193109,5,1.292
193109,6,1.59666666667
193109,7,1.97
193109,8,5.87142857143
193109,9,1.23666666667
193109,10,1.241
193109,11,4.76888888889
193109,12,4.74888888889
193109,13,6.73555555556
193109,14,2.47666666667
193109,15,2.725
193109,16,1.56777777778
193109,17,4.77
193109,18,2.9125
193109,19,2.26
193109,20,5.209
193109,21,2.75333333333
193109,22,0.795
193109,23,3.80833333333
193109,24,1.92285714286
193109,25,2.435
193109,26,0.4625
193109,27,4.8
193109,28,2.03333333333
193109,29,2.3025
193109,30,3.944
193109,31,1.7875
193109,32,2.14888888889
193109,33,3.989
193109,34,1.15777777778
193109,35,1.44222222222
193109,36,3.11
193109,37,1.39
193109,38,0.958571428571
193109,39,1.28444444444
193109,40,1.5725
193109,41,0.707
193109,42,0.572857142857
193109,43,5.20333333333
193109,44,2.52
193109,45,3.283
193109,46,3.63666666667
193109,47,5.78888888889
193109,48,1.011
193110,1,2.00875
193110,2,0.711428571429
193110,3,2.49666666667
193110,4,1.38
193110,5,1.054
193110,6,2.47333333333
193110,7,2.45
193110,8,3.19428571429
193110,9,1.05666666667
193110,10,1.435
193110,11,3.53111111111
